Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Jul 22, 2017;12:00 PM;32.25;32.25;32.25;32.25;37.84;32.25;-;32.25;33.8;62.09;51.99;65.05
Jul 22, 2017;1:00 PM;30.02;30.02;30.02;30.02;35;30.02;-;30.02;32.41;58;47.99;58.7
Jul 22, 2017;2:00 PM;29.48;28.78;28.78;29.48;34.33;29.48;-;28.78;31.43;38.1;35;49.9
Jul 22, 2017;3:00 PM;29.9;29.18;29.18;29.9;36.5;29.9;-;29.18;31.28;38.1;35;48.55
Jul 22, 2017;4:00 PM;30.55;29.82;29.82;30.55;39.55;30.55;-;29.82;30.72;39.55;34.73;50.16
Jul 22, 2017;5:00 PM;33.25;32.45;32.45;33.25;43.01;33.25;-;32.45;30.45;43.01;33;50.16
Jul 22, 2017;6:00 PM;38.52;32.87;32.87;38.52;45.47;38.52;-;32.87;33.15;45.47;35.8;50.27
Jul 22, 2017;7:00 PM;39.89;32.33;32.33;39.89;48.99;39.89;-;32.33;36.44;48.99;37.4;53.94
Jul 22, 2017;8:00 PM;39;31.03;31.03;39;48.99;39;-;31.03;37.79;48.99;37.6;58.09
Jul 22, 2017;9:00 PM;38.09;30.6;30.6;38.09;49.04;38.09;-;30.6;37.92;49.04;37.7;57.4
Jul 22, 2017;10:00 PM;40;28.89;28.89;40;45.74;40;-;28.89;37.44;45.74;37.6;49.19
Jul 22, 2017;11:00 PM;36.67;27.05;27.05;36.67;43.66;36.67;-;27.05;37.88;43.66;33.68;46.52
Jul 23, 2017;12:00 AM;32.99;27.26;27.26;32.99;47.58;32.99;-;27.26;34.73;47.58;32.6;49.08
Jul 23, 2017;1:00 AM;28.78;27.02;27.02;28.78;43.3;28.78;-;27.02;31.54;43.3;28.6;44.02
Jul 23, 2017;2:00 AM;26.69;26.05;26.05;26.69;43.29;26.69;-;26.05;28.16;43.29;27.38;41.46
Jul 23, 2017;3:00 AM;24.68;24.68;24.68;23.53;43.01;26.7;-;24.68;27.59;43.01;27;40.92
Jul 23, 2017;4:00 AM;23.07;23.07;23.07;20.11;42.71;28.21;-;23.07;26.5;42.71;26.51;41.1
Jul 23, 2017;5:00 AM;23.96;23.96;23.96;21.98;41.47;27.4;-;23.96;26.39;41.47;25.79;37.55
Jul 23, 2017;6:00 AM;23.9;23.9;23.9;23.15;38.14;25.27;-;23.9;26.22;38.14;25.67;38.92
Jul 23, 2017;7:00 AM;25.17;25.17;25.17;17;41.09;38.88;-;25.17;26.65;41.09;27.1;44.63
Jul 23, 2017;8:00 AM;25.78;25.78;25.78;24.36;39.16;28.2;-;25.78;26.13;49.94;28.9;52.26
Jul 23, 2017;9:00 AM;26.67;26.67;26.67;24.75;38.14;30;-;26.67;25.75;62;34;60.78
Jul 23, 2017;10:00 AM;26.87;26.87;26.87;21.38;38;36.31;-;26.87;26.77;67;35.6;60.78
Jul 23, 2017;11:00 AM;27.18;27.18;27.18;25.9;37.24;29.4;-;27.18;26.81;66.99;35.5;56.44
Jul 23, 2017;12:00 PM;27.89;27.22;27.22;27.89;37;27.89;-;27.22;27.88;66.99;29.85;56.41
Jul 23, 2017;1:00 PM;26.3;26.3;26.45;25.7;30;27.32;-;26.45;24.18;62;29;54.22
Jul 23, 2017;2:00 PM;22.76;25.51;25.51;20.67;30;26.36;-;25.51;25.69;56.2;21;54
Jul 23, 2017;3:00 PM;20.34;20.34;25.87;15.96;32.39;28;-;25.87;22.07;70;30.7;58.6
Jul 23, 2017;4:00 PM;23.07;23.07;26.21;20.21;36.86;28.08;-;26.21;20.67;66;31;60.95
Jul 23, 2017;5:00 PM;27.05;27.05;27.05;25.68;41.09;29.4;-;27.05;22.02;41.09;34;52.26
Jul 23, 2017;6:00 PM;29.62;29.62;29.62;29.62;44.5;29.62;-;27.85;27.93;44.5;33;52.26
Jul 23, 2017;7:00 PM;37.05;37.05;37.05;37.05;47.01;37.05;-;28.77;31.5;47.01;37.08;54.22
Jul 23, 2017;8:00 PM;38.51;38.51;38.51;38.51;49.04;38.51;-;27.82;34.88;49.04;39.38;60.05
Jul 23, 2017;9:00 PM;39.42;39.42;39.42;39.42;51.94;39.42;-;27.91;36.81;51.94;40.2;62.75
Jul 23, 2017;10:00 PM;42.85;42.85;42.85;42.85;49.67;42.85;-;27.38;37.11;49.67;42.18;55.03
Jul 23, 2017;11:00 PM;39.82;39.07;39.07;39.82;45.85;39.82;-;27.09;38.72;45.85;38.89;45.06
Jul 24, 2017;12:00 AM;39.65;27.05;27.05;39.65;43.96;39.65;-;27.05;36.76;43;31.9;40.52
Jul 24, 2017;1:00 AM;35.62;35.62;35.62;35.62;41.01;35.62;-;26.68;31.14;41.01;30.5;33.65
Jul 24, 2017;2:00 AM;32.7;32.7;32.7;32.7;40.64;32.7;-;26.4;29.42;40.64;30;33.23
Jul 24, 2017;3:00 AM;31.28;31.28;31.28;31.28;39.71;31.28;-;26.08;28.25;39.71;29.7;33.04
Jul 24, 2017;4:00 AM;30.46;30.46;30.46;30.46;40.15;30.46;-;26.05;27.8;40.15;30;33.23
Jul 24, 2017;5:00 AM;33.24;33.24;33.24;33.24;47;33.24;-;26.94;28.06;47;30.5;37.97
Jul 24, 2017;6:00 AM;41.9;41.9;41.9;35.22;44.28;34.98;-;31.9;29.31;44.28;37.7;47.88
Jul 24, 2017;7:00 AM;44.18;44.18;44.18;44.18;48.86;44.18;-;37.46;36.93;48.86;44.73;54.11
Jul 24, 2017;8:00 AM;44.12;44.12;44.12;41.89;50.32;43.5;-;40.15;40.5;50.32;43.99;66.47
Jul 24, 2017;9:00 AM;48.23;48.23;48.23;48.23;52.27;48.23;-;45.28;42.29;53.7;47.82;75.92
Jul 24, 2017;10:00 AM;48.45;48.45;48.45;48.45;49.54;48.45;-;47.29;42.82;53.01;47.99;76.31
Jul 24, 2017;11:00 AM;47.77;47.77;47.77;47.77;49.49;47.77;-;46.62;43.77;56.2;63.99;76.74
Jul 24, 2017;12:00 PM;46.47;46.47;46.47;46.47;47.49;46.47;-;45.36;43.89;82.96;75.99;76.96
Jul 24, 2017;1:00 PM;44.91;44.91;44.91;44.91;47;44.91;-;43.83;42.39;85;75.99;76.74
Jul 24, 2017;2:00 PM;42.29;42.29;42.29;42.29;54.4;42.29;-;41.28;41.69;73;59.08;75.87
Jul 24, 2017;3:00 PM;40.94;40.94;40.94;40.94;58;40.94;-;39.96;40.03;58;65;74.12
Jul 24, 2017;4:00 PM;39.2;39.2;39.2;39.2;60.79;39.2;-;38.26;40;60.79;71.93;71.93
Jul 24, 2017;5:00 PM;39.7;39.7;39.7;39.7;55;39.7;-;38.75;39.48;55;69.75;69.75
Jul 24, 2017;6:00 PM;38.18;38.18;38.18;38.18;51.4;38.18;-;37.26;40.85;51.4;43.26;62.75
Jul 24, 2017;7:00 PM;38.66;38.66;38.66;38.66;54.07;38.66;-;37.73;40.43;54.07;43;63.28
Jul 24, 2017;8:00 PM;36.43;36.43;36.43;36.43;52.46;36.43;-;35.55;40.27;52.46;42.42;69.75
Jul 24, 2017;9:00 PM;34.73;34.73;34.73;34.73;55;34.73;-;33.89;39.04;55;42.3;63.19
Jul 24, 2017;10:00 PM;34.59;34.59;34.59;34.59;48.86;34.59;-;33.76;39.07;48.86;38.99;49.97
Jul 24, 2017;11:00 PM;30.39;29.66;29.66;35.92;45.89;27.41;-;29.66;38.9;45.89;33.08;36
Jul 25, 2017;12:00 AM;31.01;30.27;30.27;31.01;44.79;31.01;-;30.27;32.48;31.01;33.4;33.4
Jul 25, 2017;1:00 AM;28.96;28.26;28.26;28.96;41.1;28.96;-;28.26;31.5;33.1;31.83;31.83
Jul 25, 2017;2:00 AM;27.09;26.79;26.79;27.09;39.15;27.09;-;26.79;28.83;27.09;30;30
Jul 25, 2017;3:00 AM;27.47;26.81;26.81;27.47;38;27.47;-;26.81;28.41;27.47;28.23;28.23
Jul 25, 2017;4:00 AM;26.04;26.04;26.04;26.04;37.88;26.04;-;26.04;28.04;26.04;28.54;28.54
Jul 25, 2017;5:00 AM;26.21;26.21;26.21;26.21;39.15;26.21;-;26.21;29.08;34.71;30;31.08
Jul 25, 2017;6:00 AM;31.63;27.11;27.11;31.63;43.68;31.63;-;27.11;34.07;42.5;35;36.47
Jul 25, 2017;7:00 AM;37.96;28.54;28.54;37.96;46.79;37.96;-;28.54;38.39;46.79;41.16;46.53
Jul 25, 2017;8:00 AM;39.48;29.76;29.76;39.48;48.86;39.2;-;29.76;40.24;48.86;50.07;50.07
Jul 25, 2017;9:00 AM;40.06;29.58;29.58;40.06;47.01;40.06;-;29.58;40.9;47.01;51.13;51.13
Jul 25, 2017;10:00 AM;40.37;30.5;30.5;40.37;46.65;40.37;-;30.5;41.17;46.65;48.65;48.65
Jul 25, 2017;11:00 AM;40.8;29.87;29.87;40.8;45;40.8;-;29.87;41.54;45;48.94;48.94
Jul 25, 2017;12:00 PM;39.75;29.77;29.77;39.75;42.5;39.75;-;29.77;40.18;42.5;49.5;49.5
Jul 25, 2017;1:00 PM;38.94;29.53;29.53;38.94;43.97;38.94;-;29.53;39.26;43.97;46.07;46.07
Jul 25, 2017;2:00 PM;36.98;29.48;29.48;37.17;48.29;36.83;-;29.48;38.23;48.29;48.63;48.63
Jul 25, 2017;3:00 PM;36.43;29.18;29.18;36.43;48.29;32.4;-;29.18;38.01;48.29;49.5;49.5
Jul 25, 2017;4:00 PM;34.97;28.87;28.87;34.97;51.51;30;-;28.87;37.29;40.4;38.01;38.98
Jul 25, 2017;5:00 PM;34.99;29.77;29.77;34.99;49.95;34.99;-;29.77;38.1;34.99;39.56;39.92
Jul 25, 2017;6:00 PM;36.95;36.95;36.95;36.95;50.32;35;-;32.34;38.05;36.95;38.96;39.22
Jul 25, 2017;7:00 PM;35.4;35.4;35.4;40.48;50.32;32;-;33.39;38.52;40.4;39.05;45.26
Jul 25, 2017;8:00 PM;33.78;33.78;33.78;35.4;50.32;32.74;-;32.89;37.29;50.1;37.66;52.07
Jul 25, 2017;9:00 PM;32.96;32.96;32.96;32.96;50.32;32.96;-;32.17;36.97;50.1;36;53.11
Jul 25, 2017;10:00 PM;32.21;32.21;32.21;37.52;49.5;32.21;-;31.44;37.07;42.5;34.07;45.78
Jul 25, 2017;11:00 PM;29.01;29.01;29.01;38.79;48.29;29.01;-;29.01;34.48;29.01;32.1;41.54
Jul 26, 2017;12:00 AM;25.74;25.74;26.59;30.94;49.54;25.74;-;26.59;29.95;25.74;27.12;33.7
Jul 26, 2017;1:00 AM;25.24;25.24;25.86;25.41;47.59;26.3;-;25.86;28.7;25.24;24.96;28.91
Jul 26, 2017;2:00 AM;22.64;22.64;25.07;23.39;43.58;27;-;25.07;24.72;22.64;24.16;26.06
Jul 26, 2017;3:00 AM;21.12;22.93;22.93;21.94;42;26;-;22.93;23.57;21.12;23.75;27.03
Jul 26, 2017;4:00 AM;21.23;21.23;23.08;21.8;42;24.6;-;23.08;23.07;21.23;23.33;28.25
Jul 26, 2017;5:00 AM;26.16;26.16;25.53;26.16;43.06;26.16;-;25.53;25.72;26.16;25.4;33.95
Jul 26, 2017;6:00 AM;29.08;28.54;27.33;29.08;47.5;29.08;-;27.33;30.77;47.5;32.5;50.12
Jul 26, 2017;7:00 AM;34.49;29.49;29.49;34.49;49.8;34.49;-;29.49;36.56;49.8;37.71;58.32
Jul 26, 2017;8:00 AM;37.78;37.78;37.78;37.78;60.5;37.78;-;29.91;38.41;60.5;39;62.86
Jul 26, 2017;9:00 AM;37.92;37.92;37.92;38.57;49.54;37.92;-;30.08;38.49;49.54;40.5;68.1
Jul 26, 2017;10:00 AM;37.96;37.96;37.96;39.21;49.2;37.37;-;32.1;38.87;49.2;41.2;69.67
Jul 26, 2017;11:00 AM;38.08;38.08;38.08;39.78;49.95;37.29;-;31.8;38.92;61;44.99;69.67
Jul 26, 2017;12:00 PM;37.96;37.96;37.96;40.51;45.29;36.73;-;36.32;38.41;61;46.99;76
Jul 26, 2017;1:00 PM;37.73;37.73;37.73;38.34;46.95;37.43;-;35.1;37.99;66;49.97;70.31
Jul 26, 2017;2:00 PM;36.08;36.08;36.08;37.06;65.65;35.57;-;35.21;36.96;65.65;40.8;66.66
Jul 26, 2017;3:00 PM;35.23;35.23;35.23;35.61;65.65;35.03;-;33.27;36.33;65.65;39.9;66.66
Jul 26, 2017;4:00 PM;34.38;34.38;34.38;34.38;56;34.38;-;31.22;36.35;56;42.5;65.05
Jul 26, 2017;5:00 PM;35.27;35.27;35.27;35.27;52.58;35.27;-;29.01;37.05;52.58;38.5;65.05
Jul 26, 2017;6:00 PM;36.39;36.39;36.39;36.39;52.96;36.39;-;28.94;37.95;52.96;38.4;62.55
Jul 26, 2017;7:00 PM;37.94;37.94;37.94;37.94;56;37.94;-;28.92;38.53;56;39.4;59.95
Jul 26, 2017;8:00 PM;36.93;36.93;36.93;36.93;53.94;36.93;-;28.98;37.95;53.94;39.5;57.1
Jul 26, 2017;9:00 PM;35.93;35.93;35.93;35.93;51.8;35.93;-;29.21;37.63;51.8;38.2;56.92
Jul 26, 2017;10:00 PM;35.75;35.75;35.75;36.75;49.5;35.31;-;29.56;37.66;49.5;35.5;58.7
Jul 26, 2017;11:00 PM;30.07;30.07;30.07;36.6;47.22;28.02;-;29.34;34.79;47.22;32.23;47.59
Jul 27, 2017;12:00 AM;28.75;28.75;28.58;28.75;52;28.75;-;28.06;34.79;52;28.5;49.09
Jul 27, 2017;1:00 AM;26.7;26.7;26.87;26.7;48.9;26.7;-;26.87;31.09;48.9;27.59;47.05
Jul 27, 2017;2:00 AM;24.85;24.85;25.36;24.85;44.61;24.85;-;25.36;28.4;44.61;26;43.56
Jul 27, 2017;3:00 AM;23.69;23.69;23.69;23.69;43.29;23.69;-;23.69;24.83;43.29;25.99;41.13
Jul 27, 2017;4:00 AM;24.48;24.48;25.08;24.48;43.44;24.48;-;25.08;24.55;43.44;25.99;41.51
Jul 27, 2017;5:00 AM;27.02;27.02;26.93;27.02;43.73;27.02;-;26.93;24.31;43.73;26.79;43.84
Jul 27, 2017;6:00 AM;29.19;29;29;29.19;48.86;29.19;-;28.48;26.02;48.86;32.69;51.03
Jul 27, 2017;7:00 AM;35.31;35.31;35.31;35.31;49.54;35.31;-;28.94;31.2;49.54;38.64;52.03
Jul 27, 2017;8:00 AM;37.91;37.91;37.91;37.91;63.27;37.91;-;31.91;36.31;63.27;40.49;64.27
Jul 27, 2017;9:00 AM;37.89;37.89;37.89;37.89;61.2;37.89;-;35.85;37.37;61.2;42.8;72.1
Jul 27, 2017;10:00 AM;38.05;38.05;38.05;38.05;60.15;38.05;-;37.13;38.42;60.15;42.4;68
Jul 27, 2017;11:00 AM;38.48;37.56;37.56;38.48;61.5;38.48;-;37.56;38.55;61.5;45;74.53
Jul 27, 2017;12:00 PM;38.5;37.57;37.57;38.5;51.5;38.5;-;37.57;38.57;51.5;49;76.73
Jul 27, 2017;1:00 PM;38.03;37.12;37.12;38.03;54;38.03;-;37.12;37.48;54;45.61;73.96
Jul 27, 2017;2:00 PM;36;35.14;35.14;36;60;36;-;35.14;36.79;60;45;73.69
Jul 27, 2017;3:00 PM;34.52;33.69;33.69;34.52;73.58;34.52;-;33.69;35.31;73.58;43.99;70.15
Jul 27, 2017;4:00 PM;35.29;33.57;33.57;34.45;65.56;32;-;33.57;34.63;65.56;41;69.96
Jul 27, 2017;5:00 PM;35.74;35.74;35.74;35.74;66.07;35.74;-;34.88;33.85;66.07;41.5;67.07
Jul 27, 2017;6:00 PM;37.32;37.32;37.32;36.23;61;35.22;-;33.96;34.45;61;36.9;60.94
Jul 27, 2017;7:00 PM;38.98;38.98;38.98;36.63;60;34.42;-;33.76;36.01;60;38;60.63
Jul 27, 2017;8:00 PM;38.06;38.06;38.06;35.67;56;33.5;-;30.23;36.9;56;37.7;60.31
Jul 27, 2017;9:00 PM;36.87;36.87;36.87;34.72;56.4;36.53;-;28.86;36.8;56.4;36.5;60.68
Jul 27, 2017;10:00 PM;36.55;36.55;36.55;36.55;50.32;36.55;-;29.18;37.02;50.32;35.8;53.95
Jul 27, 2017;11:00 PM;31.62;30.24;30.24;34.27;48.9;30;-;30.24;36.75;49.64;31;50.9
Jul 28, 2017;12:00 AM;33.86;33.86;33.86;33.86;48.9;33.86;-;29.67;32.86;48.9;30;52.28
Jul 28, 2017;1:00 AM;29.04;28.07;28.07;29.04;45.56;29.04;-;28.07;30.27;45.56;28;46.94
Jul 28, 2017;2:00 AM;28.1;27.42;27.42;28.1;43.43;28.1;-;27.42;28.53;43.43;26.6;40.38
Jul 28, 2017;3:00 AM;26.8;26.8;26.8;26.8;41;26.8;-;26.8;26.56;41;26.77;39.57
Jul 28, 2017;4:00 AM;26.46;26.46;26.46;26.38;41.09;26.59;-;26.46;26.11;41.09;26.68;39.56
Jul 28, 2017;5:00 AM;27.48;27.48;27.48;27.48;43.48;27.48;-;27.48;25.91;43.48;27.3;45.01
Jul 28, 2017;6:00 AM;32.13;32.13;32.13;32.13;45.9;32.13;-;29.13;26.84;45.9;32.6;50.7
Jul 28, 2017;7:00 AM;38;38;38;38;49.54;38;-;30.17;29.31;49.54;37.74;54.97
Jul 28, 2017;8:00 AM;38.8;38.8;38.8;38.8;52.82;38.8;-;34.73;34.93;52.82;40.46;60.93
Jul 28, 2017;9:00 AM;37.05;37.05;37.05;37.05;54.9;37.05;-;36.16;35.46;54.9;41.4;60.94
Jul 28, 2017;10:00 AM;35.5;35.5;35.5;35.5;51.87;35.5;-;34.65;35.52;51.87;41;59.56
Jul 28, 2017;11:00 AM;31;31;31;35.98;49.54;31;-;30.26;34.06;49.54;44.23;56.33
Jul 28, 2017;12:00 PM;27.51;27.51;27.51;35.58;48.9;28.42;-;27.51;33.55;48.9;43;53.01
Jul 28, 2017;1:00 PM;25.17;25.17;26.77;33.94;49.1;28.8;-;26.77;33.54;49.1;39;48.69
Jul 28, 2017;2:00 PM;23.69;26.59;26.59;31.45;51.12;28.1;-;26.59;32.48;51.12;34.48;56.12
Jul 28, 2017;3:00 PM;24.34;26.06;26.19;28.51;51.18;28;-;26.19;29.63;51.18;37.99;56.18
Jul 28, 2017;4:00 PM;26.31;26.31;26.81;28.04;54;28.4;-;26.81;28.55;53.12;38.72;58.12
Jul 28, 2017;5:00 PM;28.87;28.37;28.37;28.87;54.5;28.87;-;27.74;28.38;49.92;39.11;54.92
Jul 28, 2017;6:00 PM;34.15;27.83;27.83;34.15;52;34.15;-;27.83;28.05;52;38.7;48.58
Jul 28, 2017;7:00 PM;36.96;27.78;27.78;36.96;55;36.96;-;27.78;31.09;55;34.75;47.87
Jul 28, 2017;8:00 PM;36.94;27.67;27.67;36.94;55;36.94;-;27.67;34.02;55;35.65;54.96
Jul 28, 2017;9:00 PM;36.3;27.64;27.64;36.3;54.6;36.3;-;27.64;34.1;54.6;34.59;53.05
Jul 28, 2017;10:00 PM;35.95;27.62;27.62;35.95;49.9;35.95;-;27.62;34.03;49.9;34;41.56
Jul 28, 2017;11:00 PM;32.24;27.1;27.1;38.28;48.9;32.24;-;27.1;34.57;48.9;31;38.02
Jul 29, 2017;12:00 AM;27.77;27.77;27.2;27.77;49.54;27.77;-;27.1;31.36;46.13;28.46;48.13
Jul 29, 2017;1:00 AM;23.35;23.35;23.92;23.35;50.32;23.35;-;23.92;28.71;42.5;26.23;31.07
Jul 29, 2017;2:00 AM;18.99;18.99;19.61;18.99;49.54;18.99;-;19.61;26.62;18.99;24.05;24.66
Jul 29, 2017;3:00 AM;14.17;14.64;14.64;14.17;48.86;14.17;-;14.64;24.09;14.17;22;23.98
Jul 29, 2017;4:00 AM;10.04;10.37;10.37;10.04;48.86;10.04;-;10.37;22.68;11.54;21;24.04
Jul 29, 2017;5:00 AM;11.89;12.18;12.18;11.89;48.86;11.89;-;12.18;21.4;43.89;19.6;24.74
Jul 29, 2017;6:00 AM;14.41;14.88;14.88;14.41;48.86;14.41;-;14.88;20.56;48.86;18.5;31.08
Jul 29, 2017;7:00 AM;17.11;21.52;21.52;15.09;48.9;20.84;-;21.52;19.73;48.9;22.5;42.3
Jul 29, 2017;8:00 AM;19.78;23.72;23.72;17.21;49.54;24.5;-;23.72;21.21;49.54;31.93;48.92
Jul 29, 2017;9:00 AM;18.05;24.72;24.72;19.32;49.54;25;-;24.72;22.3;49.54;31;51.94
Jul 29, 2017;10:00 AM;9.93;25.99;25.99;18.09;49;27;-;25.99;24.94;49;28.5;51.95
Jul 29, 2017;11:00 AM;15.78;25.88;25.88;18;48.86;27.4;-;25.88;23.65;48.86;30.65;52.96
Jul 29, 2017;12:00 PM;10.17;24.99;24.99;22.17;45.15;32.4;-;24.99;21.65;45.15;15.12;53.06
Jul 29, 2017;1:00 PM;9.92;24.04;24.04;18.85;42.41;30;-;24.04;21.34;42.41;14.67;51.35
Jul 29, 2017;2:00 PM;9.27;22.97;22.97;15.94;42.09;32.4;-;22.97;20.03;42.09;10.83;51.63
Jul 29, 2017;3:00 PM;14.05;21.67;21.67;16.7;42.74;28.5;-;21.67;19.5;42.74;13.55;51.95
Jul 29, 2017;4:00 PM;19.26;19.26;22.9;20.67;44.5;26.9;-;22.9;19.77;44.5;18.92;53.97
Jul 29, 2017;5:00 PM;25.47;25.47;25.47;25.8;48.9;27.4;-;25.47;22.66;48.9;25.5;58.04
Jul 29, 2017;6:00 PM;30.13;30.13;30.13;30.13;50;30.13;-;27.01;26.06;50;30.1;63.92
Jul 29, 2017;7:00 PM;34.45;27.71;27.71;33.37;55;36.4;-;27.2;30.11;55;34.23;65.05
Jul 29, 2017;8:00 PM;35.43;27.21;27.21;30.02;55;45.43;-;27.21;34.07;55;36.4;72.72
Jul 29, 2017;9:00 PM;35.65;27.29;27.29;28.86;59.75;48.2;-;27.29;35.77;59.75;36.4;72.06
Jul 29, 2017;10:00 PM;34.76;27.46;27.46;34.76;50.32;34.76;-;27.46;35.66;50.32;35.99;57.94
Jul 29, 2017;11:00 PM;30.6;27.2;27.2;30.6;49.54;30.6;-;27.2;35.97;49.54;33;48.65
Jul 30, 2017;12:00 AM;26.92;26.92;26.06;26.92;49.54;26.92;-;26.06;33.77;49.54;26.99;33.36
Jul 30, 2017;1:00 AM;21.16;21.16;22.03;18.28;48.9;26.48;-;22.03;24.7;48.9;23.1;27.25
Jul 30, 2017;2:00 AM;16.22;22.3;22.3;10.66;48.86;26.6;-;22.3;19.93;48.86;20.4;24.66
Jul 30, 2017;3:00 AM;12.79;23.47;23.47;6.37;43.26;24.43;-;23.47;15.72;43.26;16.7;24.06
Jul 30, 2017;4:00 AM;10.73;22.2;22.2;3.88;43.26;22.93;-;22.2;8.57;43.26;12;19.76
Jul 30, 2017;5:00 AM;10.03;22.26;22.26;3.14;43;23;-;22.26;8.51;43;10;17.56
Jul 30, 2017;6:00 AM;8.44;22.26;22.26;0.67;40.49;23;-;22.26;6.19;40.49;13.13;18.24
Jul 30, 2017;7:00 AM;7.67;23.48;23.48;2.53;40.49;22.73;-;23.48;6.67;40.49;26.9;31.17
Jul 30, 2017;8:00 AM;2.05;24.39;24.39;4.99;40.49;23.61;-;24.39;5.05;40.49;15.12;37.5
Jul 30, 2017;9:00 AM;1.94;24.45;24.45;5.61;41.5;23.66;-;24.45;2.83;41.5;27.58;42.44
Jul 30, 2017;10:00 AM;-5.15;25.36;25.36;6.62;40;24.9;-;25.36;7.08;40;15.12;42.92
Jul 30, 2017;11:00 AM;-0.02;25.11;25.11;8.17;39.86;25;-;25.11;5.58;39.86;26.9;43.08
Jul 30, 2017;12:00 PM;-45.42;25.35;25.35;10.53;39.26;26.5;-;25.35;8.51;39.26;10.55;43.08
Jul 30, 2017;1:00 PM;-67.05;24.58;24.58;8.54;37;25.39;-;24.58;7.09;37;10;40.37
Jul 30, 2017;2:00 PM;-64.9;0.12;24.15;5.77;35.39;24.95;-;24.15;7;35.39;9.75;41.71
Jul 30, 2017;3:00 PM;-14.23;0.12;23.42;2.51;37.13;24.9;-;23.42;5.97;37.13;26.81;43.02
Jul 30, 2017;4:00 PM;-0.91;21.27;21.27;5.22;40.49;19.9;-;21.27;5.44;40.49;34;46.17
Jul 30, 2017;5:00 PM;5.01;5.01;22.95;9.09;43.26;23.71;-;22.95;8.52;43.26;40.5;46.28
Jul 30, 2017;6:00 PM;22.54;22.54;24.81;20.81;47.58;25.63;-;24.81;11.13;47.58;35;51.58
Jul 30, 2017;7:00 PM;31.77;31.77;29.5;31.77;49.25;31.77;-;27.09;24.61;49.25;34;58.08
Jul 30, 2017;8:00 PM;34.52;34.52;34.52;34.52;50.32;34.52;-;27.32;29.15;50.32;35;65.19
Jul 30, 2017;9:00 PM;35.93;35.93;35.93;35.93;55;35.93;-;27.59;30.94;55;35.99;68.48
Jul 30, 2017;10:00 PM;37.67;27.54;27.54;37.67;50;37.67;-;27.54;30.98;50;35;54.22
Jul 30, 2017;11:00 PM;35.87;27.11;27.11;35.87;48.86;35.87;-;27.11;32.6;48.86;32.5;43.9
Jul 31, 2017;12:00 AM;32;26;26;32;45.59;32;-;26;30.02;32;32.2;34.36
Jul 31, 2017;1:00 AM;26.55;25.56;25.56;26.55;41.92;26.55;-;25.56;30.08;34;31.3;31.3
Jul 31, 2017;2:00 AM;26.11;25.28;25.28;26.11;39.87;26.11;-;25.28;27.6;39.87;29.93;29.93
Jul 31, 2017;3:00 AM;24.65;24.32;24.32;24.65;37.87;24.65;-;24.32;26.09;37.87;28.02;28.02
Jul 31, 2017;4:00 AM;24.64;24.64;24.64;24.64;37.99;24.64;-;24.64;25.48;25;28;29.22
Jul 31, 2017;5:00 AM;26.57;26.01;26.01;26.57;39.43;26.57;-;26.01;25.07;26.57;32;38.03
Jul 31, 2017;6:00 AM;32.15;26.97;26.97;32.15;45;32.15;-;26.97;26.91;45;35.2;43.41
Jul 31, 2017;7:00 AM;36.92;27.52;27.52;34.72;50.19;36.59;-;27.52;32.42;78;61.02;61.02
Jul 31, 2017;8:00 AM;36.92;27.73;27.73;36.92;82.31;36.92;-;27.73;35.84;82.31;75;75
Jul 31, 2017;9:00 AM;35.45;27.77;27.77;35.45;95.63;35.45;-;27.77;36.05;95.63;82.09;82.09
Jul 31, 2017;10:00 AM;33.29;27.77;27.77;33.29;85.64;33.29;-;27.77;35.23;86;65;80.12
Jul 31, 2017;11:00 AM;33.89;27.65;27.65;33.89;83;33.89;-;27.65;32.93;86;60;81.36
Jul 31, 2017;12:00 PM;29.03;27.55;27.55;32.02;72.5;35.14;-;27.55;33.46;76.5;59.01;82.31
Jul 31, 2017;1:00 PM;28.07;27.4;27.4;30.15;73.01;32.4;-;27.4;32.79;73.01;48;82.09
Jul 31, 2017;2:00 PM;28.02;27.35;27.35;29.28;76.66;30.83;-;27.35;31.4;86;48;81.22
Jul 31, 2017;3:00 PM;28.71;27.27;27.27;28.71;80.38;28.71;-;27.27;30.44;80.38;48;81.49
Jul 31, 2017;4:00 PM;30.05;27.26;27.26;30.05;89.99;30.05;-;27.26;30.02;89.99;65;82.31
Jul 31, 2017;5:00 PM;35.51;27.34;27.34;35.51;86;35.51;-;27.34;31.45;86;75;80.91
Jul 31, 2017;6:00 PM;37.91;27.39;37.91;37.91;76.76;37.91;-;27.39;34.66;76.76;40.6;83.41
Jul 31, 2017;7:00 PM;38.9;27.37;27.37;38.9;83.27;38.9;-;27.37;37.15;83.27;43.87;83.41
Jul 31, 2017;8:00 PM;38.9;27.41;27.41;38.9;79.98;38.9;-;27.41;38.01;86;42.71;87.58
